Player,From,To,PlayerId
Don Ackerman,1954,1954,ackerdo01
Quincy Acy,2015,2015,acyqu01
Arron Afflalo,2016,2016,afflaar01
Henry Akin,1967,1967,akinhe01
Cole Aldrich,2014,2015,aldrico01
Kadeem Allen,2019,2020,allenka01
Lou Amundson,2015,2016,amundlo01
Bob Anderegg,1960,1960,anderbo01
Eric Anderson,1993,1994,anderer01
Shandon Anderson,2002,2005,andersh01
Willie Anderson,1996,1996,anderwi01
Don Anielak,1955,1955,anieldo01
Thanasis Antetokounmpo,2016,2016,antetth01
Carmelo Anthony,2011,2017,anthoca01
Greg Anthony,1992,1995,anthogr01
Ryan Arcidiacono,2022,2023,arcidry01
Trevor Ariza,2005,2006,arizatr01
Dick Atha,1956,1956,athadi01
Jim Baechtold,1954,1957,baechji01
James Bailey,1985,1986,baileja01
Ron Baker,2017,2019,bakerro01
Vin Baker,2004,2005,bakervi01
Renaldo Balkman,2007,2012,balkmre01
Ken Bannister,1985,1986,bannike01
Andrea Bargnani,2014,2015,bargnan01
Tom Barker,1979,1979,barketo01
Jim Barnes,1965,1966,barneji01
Matt Barnes,2006,2006,barnema02
Dick Barnett,1966,1974,barnedi01
Jim Barnett,1975,1976,barneji02
RJ Barrett,2020,2023,barrerj01
Earl Barron,2010,2013,barroea01
Ed Bartels,1950,1950,barteed01
Butch Beard,1976,1979,beardbu01
Michael Beasley,2018,2018,beaslmi01
Ron Behagen,1979,1979,behagro01
Dennis Bell,1974,1976,bellde01
Whitey Bell,1960,1961,bellwh01
Walt Bellamy,1966,1969,bellawa01
Jonathan Bender,2010,2010,bendejo01
Gary Bergen,1957,1957,bergega01
Henry Bibby,1973,1975,bibbyhe01
Mike Bibby,2012,2012,bibbymi01
Chauncey Billups,2011,2011,billuch01
Jerry Bird,1959,1959,birdje01
Rolando Blackman,1993,1994,blackro01
George Blaney,1962,1962,blanege01
Etdrick Bohannon,2000,2000,bohanet01
Anthony Bonner,1994,1995,bonnean01
Bob Boozer,1964,1965,boozebo01
Vince Boryla,1950,1954,borylvi01
Anthony Bowie,1998,1998,bowiean01
Nate Bowman,1968,1970,bowmana01
Alex Bradley,1982,1982,bradlal02
Bill Bradley,1968,1977,bradlbi01
Carl Braun,1948,1961,braunca01
Ignas Brazdeikis,2020,2021,brazdig01
Pete Brennan,1959,1959,brennpe01
Jamison Brewer,2005,2005,breweja01
Ronnie Brewer,2013,2013,brewero02
Aud Brindley,1947,1947,brindau01
Scott Brooks,1997,1997,brooksc01
Derrick Brown,2011,2011,brownde04
Shannon Brown,2014,2014,brownsh01
Jalen Brunson,2023,2023,brunsja01
Rick Brunson,1999,2001,brunsri01
Em Bryant,1965,1968,bryanem01
Cleveland Buckner,1962,1963,buckncl01
Dave Budd,1961,1965,buddda01
Reggie Bullock,2020,2021,bullore01
Greg Bunch,1979,1979,bunchgr01
Dick Bunt,1953,1953,buntdi01
Ticky Burden,1977,1978,burdeti01
Trey Burke,2018,2019,burketr01
Alec Burks,2021,2022,burksal01
Ed Burton,1962,1962,burtoed01
Donnie Butcher,1962,1964,butchdo01
Al Butler,1962,1964,butleal01
Greg Butler,1989,1990,butlegr01
Jackie Butler,2005,2006,butleja01
Tommy Byrnes,1947,1949,byrneto01
José Calderón,2015,2016,caldejo01
Jim Caldwell,1968,1968,caldwji01
Marcus Camby,1999,2013,cambyma01
Tony Campbell,1993,1994,campbto01
Rick Carlisle,1988,1988,carliri01
Anthony Carter,2011,2011,cartean01
Butch Carter,1985,1986,cartebu01
Reggie Carter,1981,1982,cartere01
Bill Cartwright,1980,1988,cartwbi01
Kelvin Cato,2007,2007,catoke01
Ron Cavenall,1985,1985,cavenro01
Tyson Chandler,2012,2014,chandty01
Wilson Chandler,2008,2011,chandwi01
Len Chappell,1964,1966,chapple01
Maurice Cheeks,1990,1991,cheekma01
Chris Childs,1997,2001,childch01
Fred Christ,1955,1955,chrisfr01
Doug Christie,1995,1996,chrisdo01
Earl Clark,2014,2014,clarkea01
Jim Cleamons,1978,1980,cleamji01
Barry Clemens,1966,1966,clemeba01
Nat Clifton,1951,1957,cliftna01
Bob Cluggish,1947,1947,cluggbo01
Fred Cofield,1986,1986,cofiefr01
Mardy Collins,2007,2009,collima01
Joe Colone,1949,1949,colonjo01
Gene Conley,1963,1964,conlege01
Bert Cook,1955,1955,cookbe01
Chris Copeland,2013,2013,copelch01
Hollis Copeland,1980,1982,copelho01
Freddie Crawford,1967,1968,crawffr01
Jamal Crawford,2005,2009,crawfja01
Joe Crawford,2009,2009,crawfjo01
Pat Cummings,1985,1988,cummipa01
Terry Cummings,1998,1998,cummite01
Eddy Curry,2006,2010,curryed01
Samuel Dalembert,2015,2015,dalemsa01
Jesse Dark,1975,1975,darkje01
Antonio Davis,2006,2006,davisan01
Baron Davis,2012,2012,davisba01
Ben Davis,1998,1999,davisbe01
Hubert Davis,1993,1996,davishu01
Mel Davis,1974,1977,davisme01
Mike Davis,1983,1983,davismi03
Dave DeBusschere,1969,1974,debusda01
Larry Demic,1980,1982,demicla01
Dave Deutsch,1967,1967,deutsda01
Michael Doleac,2003,2004,doleami01
James Donaldson,1992,1992,donalja01
Billy Donovan,1988,1988,donovbi01
Harry Donovan,1950,1950,donovha01
Damyean Dotson,2018,2022,dotsoda01
Toney Douglas,2010,2012,douglto01
Chris Dudley,1998,2000,dudlech02
Bob Duffy,1964,1964,duffybo02
Chris Duhon,2009,2010,duhonch01
Walter Dukes,1956,1956,dukeswa01
Cleanthony Early,2015,2016,earlycl01
Patrick Eddie,1992,1992,eddiepa01
Johnny Egan,1964,1966,eganjo01
Howard Eisley,2002,2004,eisleho01
Ray Ellefson,1951,1951,ellefra01
Henry Ellenson,2019,2019,ellenhe01
Wayne Ellington,2020,2020,ellinwa01
Len Elmore,1984,1984,elmorle01
Patrick Ewing,1986,2000,ewingpa01
Mike Farmer,1959,1961,farmemi01
Ray Felix,1955,1960,felixra01
Raymond Felton,2011,2014,feltora01
Eric Fernsten,1984,1984,fernser01
Landry Fields,2011,2012,fieldla01
Greg Fillmore,1971,1972,fillmgr01
Matt Fish,1996,1996,fishma01
Bob Fitzgerald,1947,1947,fitzgbo01
Larry Fogle,1976,1976,foglela01
Jack Foley,1963,1963,foleyja01
Evan Fournier,2022,2023,fournev01
Steve Francis,2006,2007,francst01
Walt Frazier,1968,1977,fraziwa01
Jimmer Fredette,2016,2016,fredeji01
Enes Freedom,2018,2019,kanteen01
Frido Frey,1947,1947,freyfr01
Larry Friend,1958,1958,frienla01
Channing Frye,2006,2007,fryech01
Dan Gadzuric,2012,2012,gadzuda01
Corey Gaines,1994,1994,gaineco01
Harry Gallatin,1949,1957,gallaha01
Danilo Gallinari,2009,2011,gallida01
Langston Galloway,2015,2016,gallola01
Dick Garmaker,1960,1961,garmadi01
Billy Garrett,2019,2019,garrebi01
Dick Garrett,1974,1974,garredi01
Jack George,1959,1961,georgja01
John Gianelli,1973,1977,gianejo01
Taj Gibson,2020,2022,gibsota01
J.R. Giddens,2010,2010,giddejr01
Mike Glenn,1979,1981,glennmi01
Tom Gola,1963,1966,golato01
Glen Gondrezick,1978,1979,gondrgl01
Leo Gottlieb,1947,1948,gottlle01
Ron Grandison,1995,1996,grandro01
Stewart Granger,1987,1987,grangst01
Gary Grant,1996,1996,grantga01
Greg Grant,1991,1991,grantgr01
Jerian Grant,2016,2016,grantje02
Stuart Gray,1990,1991,grayst01
Johnny Green,1960,1966,greenjo01
Ken Green,1986,1986,greenke01
Sidney Green,1988,1989,greensi02
Chuck Grigsby,1955,1955,grigsch01
Quentin Grimes,2022,2023,grimequ01
Ernie Grunfeld,1983,1986,grunfer01
Richie Guerin,1957,1964,gueriri01
Tyler Hall,2022,2022,hallty01
Anfernee Hardaway,2004,2006,hardaan01
Tim Hardaway Jr.,2014,2019,hardati02
Maurice Harkless,2020,2020,harklma01
Jerry Harkness,1964,1964,harknje01
Derek Harper,1994,1996,harpede01
Jared Harper,2021,2021,harpeja01
Josh Harrellson,2012,2012,harrejo01
Al Harrington,2009,2010,harrial01
Othella Harrington,2001,2004,harriot01
Josh Hart,2023,2023,hartjo01
Isaiah Hartenstein,2023,2023,harteis01
Scott Hastings,1983,1983,hastisc01
Spencer Haywood,1976,1979,haywosp01
Herm Hedderick,1955,1955,heddehe01
Gerald Henderson,1987,1988,hendege01
Willy Hernangómez,2017,2018,hernawi01
Sonny Hertzberg,1947,1948,hertzso01
Art Heyman,1964,1965,heymaar01
Mario Hezonja,2019,2019,hezonma01
Isaiah Hicks,2018,2019,hicksis01
Jordan Hill,2010,2010,hilljo01
Paul Hoffman,1955,1955,hoffmpa01
Paul Hogue,1963,1964,hoguedu01
Justin Holiday,2017,2017,holidju01
Dick Holub,1948,1948,holubdi01
Tom Hoover,1964,1965,hooveto01
Bill Hosket,1969,1970,hoskebi01
Danuel House Jr.,2022,2022,houseda01
Eddie House,2010,2010,houseed01
Allan Houston,1997,2005,houstal01
Larry Hughes,2009,2010,hughela01
Feron Hunt,2022,2022,huntfe01
Geoff Huston,1980,1980,hustoge01
Mel Hutchins,1958,1958,hutchme01
Darrall Imhoff,1961,1962,imhofda01
Jarrett Jack,2018,2018,jackja01
Greg Jackson,1975,1975,jacksgr01
Jermaine Jackson,2005,2005,jacksje01
Mark Jackson,1988,2002,jacksma01
Phil Jackson,1968,1978,jacksph01
Gene James,1949,1951,jamesge01
Jerome James,2006,2009,jamesje01
Jared Jeffries,2007,2012,jeffrja01
John Jenkins,2019,2019,jenkijo01
Brandon Jennings,2017,2017,jennibr01
Chris Jent,1997,1997,jentch01
DeMarco Johnson,2000,2000,johnsde02
DerMarr Johnson,2004,2004,johnsde03
Larry Johnson,1997,2001,johnsla02
Neil Johnson,1967,1968,johnsne02
Fred Jones,2008,2008,jonesfr01
Solomon Jones,2013,2013,jonesso01
DeAndre Jordan,2019,2019,jordade01
Jerome Jordan,2012,2012,jordaje01
Phil Jordon,1957,1962,jordoph01
George Kaftan,1951,1952,kaftage01
Ralph Kaplowitz,1947,1947,kaplora01
Trevor Keels,2023,2023,keelstr01
Jason Kidd,2013,2013,kiddja01
Bo Kimble,1993,1993,kimblbo01
Bernard King,1983,1987,kingbe01
Doug Kistler,1962,1962,kistldo01
Greg Kite,1995,1995,kitegr01
Bob Knight,1955,1955,knighbo01
Toby Knight,1978,1982,knighto01
Travis Knight,2001,2003,knightr01
Lee Knorek,1947,1949,knorele01
Kevin Knox,2019,2022,knoxke01
Howard Komives,1965,1969,komivho01
Luke Kornet,2018,2019,kornelu01
Barry Kramer,1965,1965,krameba01
Ray Kuka,1948,1949,kukara01
Mindaugas Kuzminskas,2017,2018,kuzmimi01
Marcus Landry,2010,2010,landrma01
Andrew Lang,2000,2000,langan01
Shane Larkin,2015,2015,larkish01
Tony Lavelli,1951,1951,lavelto01
Mo Layton,1977,1977,laytomo01
Ricky Ledo,2015,2015,ledori01
Courtney Lee,2017,2019,leeco01
David Lee,2006,2010,leeda02
Jeremy Lin,2012,2012,linje01
Brad Lohaus,1996,1996,lohaubr01
Luc Longley,2001,2001,longllu01
Robin Lopez,2016,2016,lopezro01
Jerry Lucas,1972,1974,lucasje01
Maurice Lucas,1982,1982,lucasma01
Ray Lumpp,1949,1953,lumppra01
Rudy Macklin,1984,1984,macklru01
Frank Mangiapane,1947,1947,mangifr01
Stephon Marbury,2004,2008,marbust01
Bill Martin,1987,1987,martibi01
Kenyon Martin,2013,2014,martike01
Slater Martin,1957,1957,martisl01
Whitey Martin,1962,1962,martiwh01
Anthony Mason,1992,1996,masonan01
Roger Mason,2011,2011,masonro01
Eddie Mast,1971,1972,masted01
Wesley Matthews,2019,2019,matthwe02
Don May,1969,1970,maydo01
Ken Mayfield,1976,1976,mayfike01
Bob McAdoo,1977,1979,mcadobo01
Miles McBride,2022,2023,mcbrimi01
Brendan McCann,1958,1960,mccanbr01
Walter McCarty,1997,1997,mccarwa01
Tim McCormick,1992,1992,mccorti01
Xavier McDaniel,1992,1992,mcdanxa01
Doug McDermott,2018,2018,mcderdo01
Antonio McDyess,2004,2004,mcdyean01
Mel McGaha,1949,1949,mcgahme01
Bill McGill,1964,1964,mcgilbi01
Tracy McGrady,2010,2010,mcgratr01
Alfred McGuire,1952,1954,mcguial01
Allie McGuire,1974,1974,mcguial02
Dick McGuire,1950,1957,mcguidi01
Carlton McKinney,1992,1992,mckinca01
Tom McMillen,1977,1977,mcmilto01
Jim McMillian,1977,1978,mcmilji01
Chris McNealy,1986,1988,mcneach01
Bob McNeill,1961,1961,mcneibo01
Dean Meminger,1972,1977,meminde01
Joe Meriweather,1979,1980,meriwjo01
Eddie Miles,1972,1972,milesed01
Darko Miličić,2010,2010,milicda01
Nat Militzok,1947,1947,militna01
Chris Mills,1998,1998,millsch01
Wat Misaka,1948,1948,misakwa01
Nazr Mohammed,2004,2005,mohamna01
Wayne Molis,1967,1967,moliswa01
Earl Monroe,1972,1980,monroea01
Matt Mooney,2022,2022,moonema01
Marcus Morris,2020,2020,morrima03
Randolph Morris,2007,2008,morrira01
Timofey Mozgov,2011,2011,mozgoti01
Emmanuel Mudiay,2018,2019,mudiaem01
Bob Mullens,1947,1947,mullebo01
Dick Murphy,1947,1947,murphdi01
John Murphy,1947,1947,murphjo01
Toure' Murry,2014,2014,murryto01
Jerrod Mustaf,1991,1991,mustaje01
Dikembe Mutombo,2004,2004,mutomdi01
Pete Myers,1989,1998,myerspe01
Svi Mykhailiuk,2023,2023,mykhasv01
Lee Nailon,2003,2003,nailole01
Willie Naulls,1957,1963,naullwi01
Maurice Ndour,2017,2017,ndourma01
Mike Newlin,1982,1982,newlimi01
Johnny Newman,1988,1990,newmajo01
Demetris Nichols,2009,2009,nichode01
Joakim Noah,2017,2018,noahjo01
Nerlens Noel,2021,2022,noelne01
Paul Noel,1948,1950,noelpa01
Bevo Nordmann,1963,1964,nordmbe01
Moochie Norris,2004,2005,norrimo01
Steve Novak,2012,2013,novakst01
Frank Ntilikina,2018,2021,ntilila01
Kyle O'Quinn,2016,2018,oquinky01
Charles Oakley,1989,1998,oaklech01
