Player,From,To,PlayerId
Clemon Johnson,1979,1979,johnscl01
Dave Johnson,1993,1993,johnsda01
John Johnson,1974,1976,johnsjo01
Ken Johnson,1986,1986,johnske01
Keon Johnson,2022,2023,johnske07
Ollie Johnson,1973,1974,johnsol01
Steve Johnson,1987,1989,johnsst03
Nate Johnston,1990,1990,johnsna01
Caldwell Jones,1986,1989,jonesca01
Charles Jones,1988,1988,jonesch02
Derrick Jones Jr.,2021,2021,jonesde02
Fred Jones,2007,2007,jonesfr01
James Jones,2008,2008,jonesja02
Robin Jones,1977,1977,jonesro01
Steve Jones,1976,1976,jonesst01
Eddie Jordan,1984,1984,jordaed01
Reggie Jordan,1997,1997,jordare01
Jeff Judkins,1983,1983,judkije01
Chris Kaman,2015,2016,kamanch01
Shawn Kemp,2001,2002,kempsh01
Steve Kerr,2002,2002,kerrst01
Jerome Kersey,1985,1995,kerseje01
Viktor Khryapa,2005,2006,khryavi01
Joe Kleine,2000,2000,kleinjo01
Negele Knight,1995,1995,knighne01
Ron Knight,1971,1972,knighro01
Kevin Knox,2023,2023,knoxke01
Kevin Kunnert,1980,1982,kunneke01
Skal Labissière,2019,2020,labissk01
Raef LaFrentz,2007,2008,lafrera01
Jeff Lamp,1982,1984,lampje01
Jake Layman,2017,2019,laymaja01
Mo Layton,1974,1974,laytomo01
T.J. Leaf,2021,2021,leaftj01
Greg Lee,1976,1976,leegr01
Voshon Lenard,2006,2006,lenarvo01
Meyers Leonard,2013,2019,leoname01
Fat Lever,1983,1984,leverfa01
Damian Lillard,2013,2023,lillada01
Alton Lister,1998,1998,listeal01
Nassir Little,2020,2023,littlna01
Robin Lopez,2014,2015,lopezro01
Didi Louzada,2022,2022,louzama01
Maurice Lucas,1977,1988,lucasma01
Phil Lumpkin,1975,1975,lumpkph01
Jamaal Magloire,2007,2007,magloja01
Ed Manning,1971,1971,mannied01
Sean Marks,2011,2011,marksse01
Jim Marsh,1972,1972,marshji01
Brian Martin,1986,1986,martibr01
Fernando Martín,1987,1987,martife01
LaRue Martin,1973,1976,martila01
Wesley Matthews,2011,2015,matthwe02
Clyde Mayes,1977,1977,mayescl01
Eric Maynor,2013,2013,maynoer01
Skylar Mays,2023,2023,mayssk01
Willie McCarter,1972,1972,mccarwi01
CJ McCollum,2014,2022,mccolcj01
Hank McDowell,1983,1983,mcdowha01
Cameron McGriff,2022,2022,mcgrica01
Jeff McInnis,2003,2004,mcinnje01
Stan McKenzie,1971,1973,mckenst01
Aaron McKie,1995,1997,mckieaa01
Ben McLemore,2022,2022,mclembe01
Jim McMillian,1979,1979,mcmilji01
Josh McRoberts,2008,2008,mcrobjo01
Darius Miles,2004,2006,milesda01
Andre Miller,2010,2011,millean02
Patty Mills,2010,2011,millspa02
Justin Minaya,2023,2023,minayju01
Sergei Monia,2006,2006,moniase01
Luis Montero,2016,2016,montelu01
Ronnie Murphy,1988,1988,murphro01
Tracy Murray,1993,2004,murratr01
Dorie Murrey,1971,1971,murredo01
Larry Nance Jr.,2022,2022,nancela02
Shabazz Napier,2017,2018,napiesh01
Calvin Natt,1980,1984,nattca01
Craig Neal,1989,1989,nealcr01
Lloyd Neal,1973,1979,nealll01
Ruben Nembhard,1997,1997,nembhru01
Audie Norris,1983,1985,norriau01
Willie Norwood,1978,1978,norwowi01
Jusuf Nurkić,2017,2023,nurkiju01
Jermaine O'Neal,1997,2000,onealje01
Fabricio Oberto,2011,2011,obertfa01
Greg Oden,2009,2010,odengr01
Travis Outlaw,2004,2010,outlatr01
Tom Owens,1978,1981,owensto01
Robert Pack,1992,1992,packro01
Georgios Papagiannis,2018,2018,papagge01
Ruben Patterson,2002,2006,patteru01
Sasha Pavlović,2013,2013,pavloal01
Jim Paxson,1980,1988,paxsoji02
Gary Payton II,2023,2023,paytoga02
Will Perdue,2001,2001,perduwi01
Reggie Perry,2022,2022,perryre01
Wesley Person,2004,2004,persowe01
Geoff Petrie,1971,1976,petrige01
Dražen Petrović,1990,1991,petrodr01
Tom Piotrowski,1984,1984,piotrto01
Scottie Pippen,2000,2003,pippesc01
Mason Plumlee,2016,2017,plumlma01
Terry Porter,1986,1995,portete01
Norman Powell,2021,2022,powelno01
Ronnie Price,2013,2013,pricero01
Joel Przybilla,2005,2012,przybjo01
Tim Quarterman,2017,2017,quartti01
Shavlik Randolph,2009,2010,randosh01
Zach Randolph,2002,2007,randoza01
Kelvin Ransey,1981,1982,ranseke01
Theo Ratliff,2004,2006,ratlith01
Cam Reddish,2023,2023,reddica01
Robert Reid,1990,1990,reidro01
Jeremy Richardson,2007,2007,richaje01
Isaiah Rider,1997,1999,rideris01
Rick Roberson,1974,1974,roberri01
Brian Roberts,2016,2016,roberbr01
Clifford Robinson,1990,1997,robincl02
James Robinson,1994,1996,robinja02
Rumeal Robinson,1996,1997,robinru01
Thomas Robinson,2014,2015,robinth01
Sergio Rodríguez,2007,2009,rodrise01
Carlos Rogers,1998,1999,rogerca01
Ron Rowan,1987,1987,rowanro01
Brandon Roy,2007,2011,roybr01
Delaney Rudd,1993,1993,ruddde01
Michael Ruffin,2009,2009,ruffimi01
Arvydas Sabonis,1996,2003,sabonar01
Tom Scheffler,1985,1985,schefto01
Luke Schenscher,2007,2007,schenlu01
Dale Schlueter,1971,1978,schluda01
Detlef Schrempf,2000,2001,schrede01
Ha Seung-Jin,2005,2006,seungha01
Shaedon Sharpe,2023,2023,sharpsh01
Brian Shaw,1999,1999,shawbr01
Mark Sibley,1974,1974,siblema01
Jerry Sichting,1988,1989,sichtje01
Anfernee Simons,2019,2023,simonan01
Brian Skinner,2006,2006,skinnbr01
Reggie Slater,1996,1996,slatere01
Charles Smith,2003,2006,smithch04
Craig Smith,2012,2012,smithcr01
Dennis Smith Jr.,2022,2022,smithde03
Greg Smith,1973,1976,smithgr01
Nolan Smith,2012,2013,smithno01
Reggie Smith,1993,1994,smithre01
Steve Smith,2000,2001,smithst01
William Smith,1972,1973,smithwi01
Willie Smith,1979,1979,smithwi02
Tony Snell,2022,2022,snellto01
Elmore Spencer,1996,1996,spencel01
Nik Stauskas,2019,2019,stausni01
Larry Steele,1972,1980,steella01
Vladimir Stepania,2004,2004,stepavl01
Brook Steppe,1989,1989,steppbr01
Damon Stoudamire,1998,2005,stoudda01
Bill Stricker,1971,1971,stricbi01
Rod Strickland,1993,2001,stricro02
Lamont Strothers,1992,1992,strotla01
Caleb Swanigan,2018,2020,swanica01
Sebastian Telfair,2005,2006,telfase01
Ira Terrell,1979,1979,terreir01
Hasheem Thabeet,2012,2012,thabeha01
James Thomas,2005,2005,thomaja02
Kurt Thomas,2012,2012,thomaku01
Bernard Thompson,1985,1985,thompbe01
Kevin Thompson,1994,1994,thompke01
Mychal Thompson,1979,1986,thompmy01
Otis Thorpe,1995,1995,thorpot01
Matisse Thybulle,2023,2023,thybuma01
Anthony Tolliver,2010,2020,tollian01
Linton Townes,1983,1983,towneli01
Gary Trent,1996,1998,trentga01
Gary Trent Jr.,2019,2021,trentga02
Bill Turner,1973,1973,turnebi01
Evan Turner,2017,2019,turneev01
Dave Twardzik,1977,1980,twardda01
Ime Udoka,2007,2007,udokaim01
Darnell Valentine,1982,1986,valenda01
Nick Van Exel,2005,2005,vanexni01
Kiki Vandeweghe,1985,1989,vandeki01
Bob Verga,1974,1974,vergabo01
Pete Verhoeven,1982,1984,verhope01
Noah Vonleh,2016,2018,vonleno01
Slavko Vraneš,2004,2004,vranesl01
Von Wafer,2008,2008,wafervo01
Jabari Walker,2023,2023,walkeja01
Wally Walker,1977,1978,walkewa01
Gerald Wallace,2011,2012,wallage01
Rasheed Wallace,1997,2004,wallara01
Bill Walton,1975,1978,waltobi01
Kermit Washington,1980,1982,washike01
Trendon Watford,2022,2023,watfotr01
Earl Watson,2014,2014,watsoea01
Martell Webster,2006,2010,webstma02
Bonzi Wells,1999,2004,wellsbo01
Ennis Whatley,1992,1997,whatlen01
Clinton Wheeler,1989,1989,wheelcl01
Hassan Whiteside,2020,2020,whiteha01
Sidney Wicks,1972,1976,wickssi01
Lenny Wilkens,1975,1975,wilkele01
Alvin Williams,1998,1998,willial02
Brandon Williams,2022,2022,willibr03
Buck Williams,1990,1996,willibu01
Elliot Williams,2012,2012,williel01
Jeenathan Williams,2023,2023,willije02
Mo Williams,2014,2014,willima01
Walt Williams,1998,1999,williwa02
Nikita Wilson,1988,1988,wilsoni01
Dontonio Wingfield,1996,1998,wingfdo01
Justise Winslow,2022,2023,winslju01
Dave Wohl,1973,1973,wohlda01
Joe Wolf,1993,1993,wolfjo01
Qyntel Woods,2003,2004,woodsqy01
Dorell Wright,2014,2015,wrighdo01
Charlie Yelverton,1972,1972,yelvech01
Danny Young,1989,1992,youngda01
Perry Young,1987,1987,youngpe01
Cody Zeller,2022,2022,zelleco01
Aleksandar Djordjevic,1997,1997,djordal01
