Player,From,To,PlayerId
Kareem Abdul-Jabbar,1976,1989,abdulka01
Tom Abernethy,1977,1978,abernto01
Gary Alcorn,1961,1961,alcorga01
Lucius Allen,1975,1977,allenlu01
Cliff Anderson,1968,1969,andercl01
Kostas Antetokounmpo,2020,2021,antetko01
Carmelo Anthony,2022,2022,anthoca01
Trevor Ariza,2008,2022,arizatr01
Chucky Atkins,2005,2005,atkinch01
D.J. Augustin,2022,2022,augusdj01
Lonzo Ball,2018,2019,balllo01
Mo Bamba,2023,2023,bambamo01
Jim Barnes,1967,1968,barneji01
Matt Barnes,2011,2012,barnema02
Dick Barnett,1963,1965,barnedi01
Jon Barry,1998,1998,barryjo01
Brandon Bass,2016,2016,bassbr01
Billy Ray Bates,1983,1983,batesbi01
Elgin Baylor,1959,1972,bayloel01
Kent Bazemore,2014,2022,bazemke01
Ed Beach,1951,1951,beached01
Malik Beasley,2023,2023,beaslma01
Michael Beasley,2019,2019,beaslmi01
Zelmo Beaty,1975,1975,beatyze01
Benoit Benjamin,1993,1993,benjabe01
Mario Bennett,1998,1998,bennema01
Patrick Beverley,2023,2023,beverpa01
Tarik Black,2015,2017,blackta01
Alex Blackwell,1993,1993,blackal01
Steve Blake,2011,2014,blakest01
John Block,1967,1967,blockjo01
Mike Bloom,1949,1949,bloommi01
Corie Blount,1996,1999,blounco01
Vander Blue,2015,2018,blueva01
Tony Bobbitt,2005,2005,bobbito01
Andrew Bogut,2018,2018,bogutan01
Isaac Bonga,2019,2019,bongais01
Ron Boone,1979,1980,boonero01
Bob Boozer,1966,1966,boozebo01
Carlos Boozer,2015,2015,boozeca01
Sam Bowie,1994,1995,bowiesa01
Avery Bradley,2020,2022,bradlav01
Adrian Branch,1987,1987,brancad01
Corey Brewer,2017,2018,breweco01
Jim Brewer,1981,1982,breweji01
Frank Brickowski,1987,1987,brickfr01
Bill Bridges,1973,1975,bridgbi01
MarShon Brooks,2014,2014,brookma01
Anthony Brown,2016,2016,brownan02
Chaundee Brown Jr.,2022,2022,brownch05
Chucky Brown,1992,1992,brownch01
George Brown,1958,1958,brownge01
Jabari Brown,2015,2015,brownja01
Kwame Brown,2006,2008,brownkw01
Roger Brown,1973,1973,brownro02
Shannon Brown,2009,2011,brownsh01
Sterling Brown,2023,2023,brownst02
Tierre Brown,2005,2005,brownti01
Tony Brown,1991,1991,brownto01
Troy Brown Jr.,2023,2023,browntr01
Kobe Bryant,1997,2016,bryanko01
Thomas Bryant,2018,2023,bryanth01
Steve Bucknall,1990,1990,bucknst01
Reggie Bullock,2019,2019,bullore01
Bob Burrow,1958,1958,burrobo01
Caron Butler,2005,2005,butleca01
Dwight Buycks,2015,2015,buyckdw01
Andrew Bynum,2006,2012,bynuman01
Marty Byrnes,1980,1980,byrnema01
Devontae Cacok,2020,2021,cacokde01
José Calderón,2017,2017,caldejo01
Kentavious Caldwell-Pope,2018,2021,caldwke01
Corky Calhoun,1975,1976,calhoco01
Demetrius Calip,1992,1992,calipde01
Mack Calvin,1977,1977,calvima01
Elden Campbell,1991,1999,campbel01
Tony Campbell,1988,1989,campbto01
Derrick Caracter,2011,2011,caracde01
Don Carlson,1949,1950,carlsdo01
Bob Carney,1955,1955,carnebo01
Kenny Carr,1978,1980,carrke01
Butch Carter,1981,1981,cartebu01
Maurice Carter,2004,2004,cartema01
Ron Carter,1979,1979,cartero01
Jay Carty,1969,1969,cartyja01
Alex Caruso,2018,2021,carusal01
Cedric Ceballos,1995,1997,cebalce01
John Celestand,2000,2000,celesjo01
Wilt Chamberlain,1969,1973,chambwi01
Jerry Chambers,1967,1967,chambje01
Tyson Chandler,2019,2019,chandty01
Don Chaney,1977,1978,chanedo01
Jim Chones,1980,1981,choneji01
Doug Christie,1993,1994,chrisdo01
Max Christie,2023,2023,chrisma02
Archie Clark,1967,1968,clarkar01
Earl Clark,2013,2013,clarkea01
Jordan Clarkson,2015,2018,clarkjo01
Jim Cleamons,1972,1972,cleamji01
Darren Collison,2022,2022,collida01
Lester Conner,1995,1995,connele01
Brian Cook,2004,2008,cookbr01
Quinn Cook,2020,2021,cookqu01
Duane Cooper,1993,1993,coopedu01
Joe Cooper,1983,1983,coopejo01
Michael Cooper,1979,1990,coopemi01
Mel Counts,1967,1974,countme01
Freddie Crawford,1968,1969,crawffr01
Joe Crispin,2002,2002,crispjo01
Javaris Crittenton,2008,2008,crittja01
Lloyd Daniels,1995,1995,daniell01
Troy Daniels,2020,2020,danietr01
Adrian Dantley,1978,1979,dantlad01
Anthony Davis,2020,2023,davisan02
Brad Davis,1978,1979,davisbr01
Ed Davis,2015,2015,davised01
Luol Deng,2017,2018,denglu01
Corky Devlin,1958,1958,devlico01
Ernie DiGregorio,1978,1978,digreer01
Vlade Divac,1990,2005,divacvl01
Sekou Doumbouya,2022,2022,doumbse01
Larry Drew,1990,1991,drewla01
Andre Drummond,2021,2021,drumman01
Jared Dudley,2020,2021,dudleja01
Chris Duhon,2013,2013,duhonch01
Walter Dukes,1957,1957,dukeswa01
Jack Dwan,1949,1949,dwanja01
Devin Ebanks,2011,2013,ebankde01
James Edwards,1978,1994,edwarja01
Johnny Egan,1969,1970,eganjo01
Ray Ellefson,1949,1949,ellefra01
Wayne Ellington,2015,2022,ellinwa01
Boo Ellis,1959,1960,ellisbo01
Leroy Ellis,1963,1973,ellisle01
Tyler Ennis,2017,2018,ennisty01
Bo Erias,1958,1958,eriasbo01
Keith Erickson,1969,1973,erickke01
Maurice Evans,2007,2008,evansma01
Christian Eyenga,2012,2012,eyengch01
John Fairchild,1966,1966,faircjo01
Jordan Farmar,2007,2014,farmajo01
Ron Feiereisel,1956,1956,feierro01
Ray Felix,1960,1962,felixra01
Arnie Ferrin,1949,1951,ferriar01
Hank Finkel,1967,1967,finkeha01
Derek Fisher,1997,2012,fishede01
Ed Fleming,1958,1960,flemied01
Don Ford,1976,1980,forddo01
Donnie Forman,1949,1949,formado01
Greg Foster,2001,2001,fostegr01
Larry Foust,1958,1960,foustla01
Rick Fox,1998,2004,foxri01
Donnie Freeman,1976,1976,freemdo01
Jim Fritsche,1954,1954,fritsji01
Channing Frye,2018,2018,fryech01
Wenyen Gabriel,2022,2023,gabriwe01
Earl Gardner,1949,1949,gardnea01
Dick Garmaker,1956,1960,garmadi01
Calvin Garrett,1984,1984,garreca01
Dick Garrett,1970,1970,garredi01
Marc Gasol,2021,2021,gasolma01
Pau Gasol,2008,2014,gasolpa01
Devean George,2000,2006,georgde01
Mel Gibson,1964,1964,gibsome01
Normie Glick,1950,1950,glickno01
Gail Goodrich,1966,1976,goodrga01
Andrew Goudelock,2012,2013,goudean01
Brian Grant,2005,2005,grantbr01
Bud Grant,1950,1951,grantbu01
Horace Grant,2001,2004,grantho01
Travis Grant,1973,1974,granttr01
A.C. Green,1986,2000,greenac01
Danny Green,2020,2020,greenda02
Devin Green,2006,2006,greende01
Jerry Grote,1965,1965,groteje01
Pétur Guðmundsson,1986,1986,gudmupe01
Rui Hachimura,2023,2023,hachiru01
Happy Hairston,1970,1975,hairsha01
Jack Haley,1992,1992,haleyja01
Dennis Hamilton,1968,1968,hamilde01
Steve Hamilton,1959,1960,hamilst01
Alan Hardy,1981,1981,hardyal01
Derek Harper,1999,1999,harpede01
Ron Harper,2000,2001,harpero01
Montrezl Harrell,2021,2021,harremo01
Elias Harris,2014,2014,harriel01
Manny Harris,2014,2014,harrima01
Bob Harrison,1950,1954,harribo02
Josh Hart,2018,2019,hartjo01
Antonio Harvey,1994,1995,harvean01
Billy Hassett,1950,1950,hassebi01
Connie Hawkins,1974,1975,hawkico01
Tom Hawkins,1960,1969,hawkito01
Nate Hawthorne,1974,1974,hawthna01
Nigel Hayes,2018,2018,hayesni01
Spencer Haywood,1980,1980,haywosp01
Walt Hazzard,1965,1967,abdulma01
Jerome Henderson,1986,1986,hendeje01
Xavier Henry,2014,2015,henryxa01
Fred Hetzel,1971,1971,hetzefr01
Bill Hewitt,1969,1970,hewitbi01
Roy Hibbert,2016,2016,hibbero01
Mike Higgins,1990,1990,higgimi01
Jordan Hill,2012,2015,hilljo01
Lew Hitch,1952,1956,hitchle01
Brad Holland,1980,1981,hollabr01
Jim Holstein,1953,1955,holstji01
Johnny Horan,1956,1956,horanjo01
Ron Horn,1963,1963,hornro01
Robert Horry,1997,2003,horryro01
Talen Horton-Tucker,2020,2022,hortota01
Dwight Howard,2013,2022,howardw01
Lou Hudson,1978,1979,hudsolo01
Marcelo Huertas,2016,2017,huertma01
Jay Huff,2022,2022,huffja01
Hot Rod Hundley,1958,1963,hundlho01
Lindsey Hunter,2002,2002,hunteli01
Joe Hutton,1951,1952,huttojo01
D.J. Mbenga,2008,2010,mbengdj01
Darrall Imhoff,1965,1968,imhofda01
Andre Ingram,2018,2019,ingraan01
Brandon Ingram,2017,2019,ingrabr01
McCoy Ingram,1958,1958,ingramc01
Jim Jackson,2006,2006,jacksji01
Tony Jackson,1981,1981,jacksto02
Sam Jacobson,1999,2000,jacobsa01
LeBron James,2019,2023,jamesle01
Antawn Jamison,2013,2013,jamisan01
Tony Jaros,1949,1951,jarosto01
Clay Johnson,1982,1983,johnscl02
Magic Johnson,1980,1996,johnsma02
Ron Johnson,1961,1961,johnsro01
Stanley Johnson,2022,2022,johnsst04
Trey Johnson,2011,2011,johnstr01
Wesley Johnson,2014,2015,johnswe01
Darius Johnson-Odom,2013,2013,johnsda03
Howie Jolliff,1961,1963,jolifho01
Damian Jones,2021,2023,jonesda03
Dwight Jones,1983,1983,jonesdw01
Earl Jones,1985,1985,jonesea01
Eddie Jones,1995,1999,jonesed02
Jemerrio Jones,2019,2022,jonesje01
Jumaine Jones,2005,2005,jonesju01
Mason Jones,2022,2022,jonesma05
DeAndre Jordan,2022,2022,jordade01
Eddie Jordan,1981,1984,jordaed01
Reggie Jordan,1994,1994,jordare01
Johnny Jorgensen,1949,1949,jorgejo01
Whitey Kachan,1949,1949,kachawh01
Ed Kalafat,1955,1957,kalafed01
Chris Kaman,2014,2014,kamanch01
Jason Kapono,2012,2012,kaponja01
Coby Karl,2008,2008,karlco01
Ryan Kelly,2014,2016,kellyry01
Jerome Kersey,1997,1997,kerseje01
Randolph Keys,1995,1995,keysra01
Earnie Killum,1971,1971,killuea01
Frankie King,1996,1996,kingfr01
Jim King,1964,1966,kingji01
Joe Kleine,1997,1997,kleinjo01
Travis Knight,1997,2000,knightr01
Jim Krebs,1958,1964,krebsji01
Larry Krystkowiak,1997,1997,krystla01
Mitch Kupchak,1982,1986,kupchmi01
C.J. Kupec,1976,1977,kupeccj01
