Player,From,To,PlayerId
Alaa Abdelnaby,1995,1995,abdelal01
Forest Able,1957,1957,ablefo01
Furkan Aldemir,2015,2015,aldemfu01
Lavoy Allen,2012,2014,allenla01
Derrick Alston,1995,1996,alstode01
Lou Amundson,2007,2008,amundlo01
Cliff Anderson,1971,1971,andercl01
J.J. Anderson,1983,1983,anderjj01
James Anderson,2014,2014,anderja01
Justin Anderson,2017,2018,anderju01
Ron Anderson,1989,1993,anderro01
Michael Ansley,1992,1992,anslemi01
Vincent Askew,1988,1988,askewvi01
Isaac Austin,1994,1994,austiis01
Dennis Awtrey,1971,1973,awtrede01
Mike Bantom,1982,1982,bantomi01
Charles Barkley,1985,1992,barklch01
Matt Barnes,2006,2006,barnema02
Dick Barnett,1960,1961,barnedi01
Jim Barnett,1977,1977,barneji02
Dana Barros,1994,1995,barroda01
Jerry Baskerville,1976,1976,baskeje01
Charles Bassey,2022,2022,bassech01
Tony Battie,2011,2012,battito01
Jerryd Bayless,2017,2018,bayleje01
Ernie Beck,1961,1961,becker01
Marco Belinelli,2018,2018,belinma01
Raja Bell,2001,2002,bellra01
Benoit Benjamin,1998,1999,benjabe01
Elmer Bennett,1996,1996,benneel01
Al Bianchi,1957,1966,biancal01
Henry Bibby,1977,1980,bibbyhe01
John Block,1973,1973,blockjo01
Corie Blount,2002,2002,blounco01
Manute Bol,1991,1994,bolma01
Jonah Bolden,2019,2020,boldejo01
Trevor Booker,2018,2018,booketr01
Calvin Booth,2008,2008,boothca01
Bruce Bowen,2000,2000,bowenbr01
Ira Bowman,2000,2002,bowmair01
Freddie Boyd,1973,1976,boydfr01
Craig Brackins,2011,2012,brackcr01
Michael Bradley,2005,2006,bradlmi01
Shawn Bradley,1994,1996,bradlsh01
Tony Bradley,2021,2021,bradlto01
Mark Bradtke,1997,1997,bradtma01
Elton Brand,2009,2016,brandel01
Jesse Branson,1966,1966,bransje01
Jim Brasco,1953,1953,brascji01
Ignas Brazdeikis,2021,2021,brazdig01
Corey Brewer,2019,2019,breweco01
Primož Brezec,2010,2010,brezepr01
Bill Bridges,1972,1973,bridgbi01
Allan Bristow,1974,1975,bristal01
Scott Brooks,1989,1990,brooksc01
Charlie Brown Jr.,2022,2022,brownch02
Damone Brown,2002,2002,brownda02
Kedrick Brown,2005,2005,brownke01
Kwame Brown,2013,2013,brownkw01
Lorenzo Brown,2014,2014,brownlo01
Mike Brown,1996,1996,brownmi01
Joe Bryant,1976,1979,bryanjo01
Mark Bryant,2003,2003,bryanma01
Greg Buckner,2003,2004,buckngr01
Rodney Buford,2001,2001,buforro01
Trey Burke,2020,2020,burketr01
Alec Burks,2020,2020,burksal01
Willie Burton,1995,1995,burtowi01
Jimmy Butler,2019,2019,butleji01
Barney Cable,1960,1961,cableba01
Michael Cage,1997,1997,cagemi01
Gerry Calabrese,1951,1952,calabge01
Adrian Caldwell,1997,1997,caldwad01
Bill Calhoun,1953,1953,calhobi01
Isaiah Canaan,2015,2016,canaais01
Larry Cannon,1974,1974,cannola01
Rodney Carney,2007,2010,carnero01
Butch Carter,1986,1986,cartebu01
Fred Carter,1972,1977,cartefr01
Michael Carter-Williams,2014,2015,cartemi01
Harvey Catchings,1975,1979,catchha01
Terry Catledge,1986,1986,catlete01
Willie Cauley-Stein,2022,2022,caulewi01
Al Cervi,1950,1953,cervial01
Wilt Chamberlain,1965,1968,chambwi01
Tom Chambers,1998,1998,chambto01
Julian Champagnie,2023,2023,champju02
Wilson Chandler,2019,2019,chandwi01
Len Chappell,1963,1964,chapple01
Maurice Cheeks,1979,1989,cheekma01
Leroy Chollet,1950,1951,chollle01
Archie Clark,1969,1972,clarkar01
Gary Clark,2021,2021,clarkga01
Speedy Claxton,2002,2002,claxtsp01
Ben Coleman,1988,1989,colembe01
Derrick Coleman,1996,2004,colemde01
Doug Collins,1974,1981,collido01
Steve Colter,1987,1988,coltest01
Ed Conlin,1956,1959,conlied01
Lanard Copeland,1990,1990,copella01
Ray Corley,1950,1950,corlera01
Larry Costello,1958,1968,costela01
Mel Counts,1973,1973,countme01
Steve Courtin,1965,1965,courtst01
Joe Courtney,1997,1997,courtjo01
Robert Covington,2015,2019,covinro01
Freddie Crawford,1971,1971,crawffr01
Terry Cummings,1998,1998,cummite01
Vonteego Cummings,2002,2002,cummivo01
Billy Cunningham,1966,1976,cunnibi01
William Cunningham,1998,1998,cunniwi01
Earl Cureton,1981,1983,curetea01
Michael Curry,1994,1994,currymi01
Seth Curry,2021,2022,curryse01
Samuel Dalembert,2002,2010,dalemsa01
Antonio Daniels,2011,2011,daniean01
Lloyd Daniels,1995,1995,daniell01
Brandon Davies,2014,2015,daviebr01
Josh Davis,2005,2005,davisjo02
Mark Davis,1997,1998,davisma02
Monti Davis,1981,1981,davismo01
Darryl Dawkins,1976,1982,dawkida01
Johnny Dawkins,1990,1994,dawkijo01
Dewayne Dedmon,2014,2023,dedmode01
George Dempsey,1959,1959,dempsge01
Connie Dierking,1959,1971,dierkco01
Larry Drew II,2015,2018,drewla02
Andre Drummond,2022,2022,drumman01
Richard Dumas,1996,1996,dumasri02
Mike Dunleavy,1977,1978,dunlemi01
Ken Durrett,1975,1975,durreke01
Ed Earle,1954,1954,earleed01
Bill Edwards,1994,1994,edwarbi01
Franklin Edwards,1982,1984,edwarfr01
Mario Elie,1991,1991,eliema01
Leroy Ellis,1973,1976,ellisle01
Francisco Elson,2010,2012,elsonfr01
Joel Embiid,2017,2023,embiijo01
James Ennis III,2019,2020,ennisja01
Julius Erving,1977,1987,ervinju01
Reggie Evans,2008,2009,evansre01
Dick Farley,1955,1956,farledi01
Jim Farmer,1991,1991,farmeji01
Terrance Ferguson,2021,2021,fergute01
Ron Filipek,1968,1968,filipro01
Alphonso Ford,1995,1995,fordal01
Fred Foster,1971,1972,fostefr01
Michael Foster Jr.,2023,2023,fostemi02
Tim Frazier,2015,2015,fraziti01
World B. Free,1976,1987,freewo01
Rod Freeman,1974,1974,freemro01
Markelle Fultz,2018,2019,fultzma01
Terry Furlow,1977,1977,furlote01
Bill Gabor,1950,1955,gaborbi01
Deng Gai,2006,2006,gaide01
Corey Gaines,1990,1995,gaineco01
Dave Gambee,1961,1967,gambeda01
Matt Geiger,1999,2002,geigema01
Armen Gilliam,1991,1993,gilliar01
Gordan Giriček,2008,2008,giricgo01
Mike Gminski,1988,1991,gminsmi01
Drew Gordon,2015,2015,gordodr01
Bato Govedarica,1954,1954,govedba01
Joe Graboski,1962,1962,grabojo01
Greg Graham,1994,1996,grahagr01
Greg Grant,1992,1996,grantgr01
Harvey Grant,1999,1999,grantha01
Jerami Grant,2015,2017,grantje01
Jeff Grayer,1995,1995,grayeje01
Danny Green,2021,2022,greenda02
Johnny Green,1968,1969,greenjo01
Kenny Green,1986,1987,greenke02
Luther Green,1973,1973,greenlu01
Rickey Green,1991,1991,greenri01
Sean Green,1994,1994,greense01
Willie Green,2004,2010,greenwi01
Jerry Greenspan,1964,1965,greenje01
Hal Greer,1959,1973,greerha01
Matt Guokas,1967,1971,guokama02
Swede Halbrook,1961,1962,halbrsw01
Shaler Halimon,1969,1969,halimsh01
Jeff Halliburton,1973,1973,hallije01
Zendon Hamilton,2004,2006,hamilze01
Alex Hannum,1950,1951,hannual01
James Harden,2022,2023,hardeja01
Jerome Harmon,1995,1995,harmoje01
Justin Harper,2017,2017,harpeju01
Matt Harpring,2002,2002,harprma01
Montrezl Harrell,2023,2023,harremo01
Lucious Harris,1997,1997,harrilu01
Tobias Harris,2019,2023,harrito02
Tony Harris,1991,1991,harrito01
Bob Harrison,1957,1958,harribo02
Spencer Hawes,2011,2014,hawessp01
